age,capital-gain,capital-loss,hours-per-week,class
34,0,0,50, <=50K
30,0,1876,40, <=50K
27,0,0,35, <=50K
51,0,0,50, <=50K
73,6418,0,99, >50K
42,0,1977,40, >50K
38,0,0,40, <=50K
28,0,0,40, <=50K
60,0,0,44, >50K
20,0,0,40, <=50K
53,7298,0,40, >50K
43,0,0,35, <=50K
31,0,0,60, <=50K
55,0,2267,40, <=50K
27,3464,0,35, <=50K
38,0,0,4, <=50K
44,0,0,42, <=50K
41,0,0,40, <=50K
20,0,0,40, <=50K
38,0,0,55, <=50K
35,0,0,50, <=50K
30,0,0,40, <=50K
52,0,0,40, <=50K
33,0,0,50, <=50K
25,0,0,40, <=50K
31,0,0,40, <=50K
19,0,0,56, <=50K
41,0,0,40, >50K
31,0,0,40, >50K
19,0,0,20, <=50K
50,0,0,40, <=50K
54,0,0,40, <=50K
53,0,0,50, >50K
64,0,0,40, <=50K
30,0,0,40, <=50K
45,0,0,60, >50K
56,0,0,40, <=50K
37,0,1887,40, >50K
25,0,0,40, <=50K
33,0,2444,42, >50K
28,4508,0,40, <=50K
49,0,0,44, <=50K
39,0,0,60, <=50K
23,0,0,40, <=50K
41,0,0,45, >50K
39,0,0,40, <=50K
56,0,0,35, >50K
42,0,0,45, >50K
46,15024,0,60, >50K
65,0,0,40, <=50K
33,0,0,40, <=50K
19,0,0,50, <=50K
51,7298,0,55, >50K
45,0,0,45, >50K
29,0,0,40, <=50K
43,0,0,40, <=50K
23,0,0,40, <=50K
63,0,0,50, <=50K
23,0,0,40, <=50K
45,0,0,45, <=50K
65,0,0,40, <=50K
45,0,0,30, <=50K
67,0,0,50, <=50K
48,0,0,50, <=50K
62,0,0,50, <=50K
44,0,0,45, <=50K
38,0,0,50, <=50K
26,0,0,40, <=50K
60,15024,0,48, >50K
33,0,0,40, <=50K
42,0,0,50, <=50K
51,0,0,25, <=50K
31,0,1902,40, >50K
78,0,0,35, <=50K
57,0,0,48, <=50K
25,0,0,30, <=50K
45,4650,0,40, <=50K
21,0,0,1, <=50K
18,0,0,20, <=50K
52,0,0,40, <=50K
57,3103,0,40, >50K
18,0,0,30, <=50K
20,0,0,40, <=50K
19,0,0,40, <=50K
19,0,0,18, <=50K
37,0,0,48, <=50K
43,0,0,60, >50K
46,0,0,50, >50K
25,0,0,40, >50K
25,0,0,60, <=50K
24,0,0,40, <=50K
51,99999,0,50, >50K
60,0,0,38, <=50K
45,0,0,37, <=50K
30,0,0,45, >50K
33,0,0,45, <=50K
55,0,0,60, <=50K
31,0,0,45, <=50K
74,0,0,20, <=50K
38,0,0,50, <=50K
61,0,0,40, <=50K
17,0,0,40, <=50K
52,0,0,40, <=50K
25,0,0,40, <=50K
18,0,0,64, <=50K
54,0,0,40, <=50K
37,0,0,35, <=50K
34,0,1902,50, >50K
23,0,0,45, <=50K
49,15024,0,40, >50K
35,0,0,40, <=50K
51,0,0,40, <=50K
45,0,0,40, <=50K
29,0,0,50, <=50K
33,7688,0,40, >50K
41,0,0,50, <=50K
44,0,0,65, >50K
25,0,1579,40, <=50K
40,0,0,80, >50K
37,2174,0,50, <=50K
61,0,0,40, <=50K
33,0,0,44, <=50K
27,0,0,40, <=50K
24,0,0,40, <=50K
26,0,0,40, >50K
37,7688,0,40, >50K
40,0,0,50, >50K
37,0,0,40, <=50K
49,0,0,20, <=50K
34,0,0,35, <=50K
21,0,0,60, <=50K
37,0,0,42, <=50K
24,0,0,40, <=50K
23,0,0,40, <=50K
81,2936,0,28, <=50K
65,2653,0,8, <=50K
45,0,0,52, >50K
31,0,0,40, <=50K
62,0,0,40, <=50K
40,0,0,55, >50K
31,0,0,40, <=50K
45,0,0,40, <=50K
34,0,0,40, <=50K
64,0,0,70, <=50K
64,7298,0,45, >50K
57,0,0,40, <=50K
27,0,0,64, <=50K
31,0,0,60, <=50K
26,0,0,40, <=50K
32,0,0,40, <=50K
19,0,0,40, <=50K
59,0,0,40, <=50K
37,0,0,50, >50K
27,0,0,60, <=50K
33,0,0,40, <=50K
66,0,0,30, <=50K
22,0,0,20, <=50K
19,0,0,40, <=50K
37,0,0,50, >50K
24,0,0,40, <=50K
30,0,0,75, <=50K
31,14084,0,50, >50K
39,0,0,50, <=50K
41,0,0,40, <=50K
37,0,0,75, >50K
64,0,0,9, >50K
34,0,0,40, <=50K
40,0,0,45, >50K
40,0,2339,35, <=50K
28,0,0,40, <=50K
61,0,0,40, <=50K
28,0,0,50, <=50K
43,0,0,45, >50K
39,0,0,40, <=50K
42,0,0,40, <=50K
58,0,0,40, <=50K
44,0,0,40, >50K
22,0,0,40, <=50K
25,0,0,30, <=50K
40,0,0,40, >50K
29,0,0,60, <=50K
38,0,0,40, <=50K
32,1471,0,38, <=50K
25,0,0,40, <=50K
32,0,0,38, <=50K
31,0,0,45, <=50K
60,0,0,45, >50K
38,0,0,60, <=50K
38,0,0,65, <=50K
52,7298,0,60, >50K
29,0,0,40, <=50K
46,3103,0,37, >50K
41,0,0,75, >50K
35,0,0,30, <=50K
41,0,0,50, <=50K
30,0,0,40, <=50K
37,0,0,37, <=50K
44,0,0,40, <=50K
36,4064,0,40, <=50K
30,0,0,40, <=50K
46,0,0,40, <=50K
57,0,0,40, <=50K
50,0,0,40, <=50K
61,0,0,40, <=50K
35,0,0,40, >50K
41,0,0,40, <=50K
40,0,1741,40, <=50K
21,4416,0,24, <=50K
47,0,0,40, <=50K
54,0,2415,50, >50K
67,0,0,40, <=50K
39,0,0,50, <=50K
61,0,0,40, >50K
56,0,0,18, <=50K
31,0,0,50, <=50K
65,0,0,20, <=50K
22,0,0,20, <=50K
24,0,0,20, <=50K
31,0,0,65, >50K
18,0,0,27, <=50K
20,0,0,40, <=50K
28,2885,0,40, <=50K
37,0,0,40, <=50K
30,0,0,40, <=50K
27,0,0,40, <=50K
21,0,0,10, <=50K
45,0,0,40, <=50K
59,0,0,45, <=50K
24,0,0,40, <=50K
49,0,0,50, >50K
35,0,0,40, <=50K
65,0,0,44, >50K
23,0,0,40, <=50K
31,0,0,44, >50K
26,5013,0,38, <=50K
40,5178,0,40, >50K
30,0,0,35, <=50K
54,0,0,48, <=50K
17,0,0,15, <=50K
38,0,0,40, >50K
65,0,0,20, <=50K
30,0,0,40, <=50K
25,0,0,15, <=50K
35,0,0,40, <=50K
18,0,0,25, <=50K
40,0,0,44, >50K
34,0,0,40, <=50K
38,0,0,40, >50K
27,0,0,40, <=50K
30,0,0,50, <=50K
60,0,0,40, <=50K
59,0,0,35, >50K
27,0,0,40, <=50K
23,0,0,25, <=50K
46,0,0,40, >50K
34,7298,0,40, >50K
35,0,0,40, <=50K
38,7688,0,50, >50K
48,0,0,55, >50K
37,0,0,40, <=50K
43,0,0,40, <=50K
60,0,0,40, >50K
36,0,0,40, <=50K
45,0,0,40, >50K
24,0,0,32, <=50K
40,0,0,40, <=50K
53,0,0,40, <=50K
56,0,0,40, >50K
64,8614,0,40, >50K
47,0,0,40, <=50K
60,0,0,25, <=50K
45,0,0,48, <=50K
52,0,0,20, >50K
51,0,0,50, >50K
31,0,0,40, <=50K
67,1086,0,35, <=50K
59,0,0,40, <=50K
31,0,0,40, <=50K
61,0,0,24, <=50K
37,0,0,40, <=50K
31,0,2415,70, >50K
44,99999,0,40, >50K
28,0,0,40, <=50K
26,0,0,40, <=50K
31,0,0,50, >50K
69,0,0,16, <=50K
51,0,0,48, >50K
36,0,0,54, <=50K
19,0,0,30, <=50K
20,0,0,30, <=50K
24,0,0,48, <=50K
35,0,0,40, <=50K
24,0,0,60, <=50K
33,0,0,40, <=50K
34,0,0,40, <=50K
62,0,0,35, <=50K
23,0,0,40, <=50K
19,0,0,50, <=50K
56,0,0,40, <=50K
27,0,0,12, <=50K
20,0,0,40, <=50K
26,0,0,40, <=50K
30,0,0,50, <=50K
28,0,0,45, <=50K
22,0,0,36, <=50K
33,0,1579,42, <=50K
31,0,0,65, <=50K
21,0,0,30, <=50K
41,0,0,4, <=50K
56,0,0,40, >50K
22,0,0,30, <=50K
28,0,0,40, <=50K
64,0,0,40, <=50K
20,0,0,40, <=50K
28,0,0,40, >50K
53,0,0,40, <=50K
45,0,0,40, >50K
20,0,0,40, <=50K
29,0,0,50, >50K
62,0,0,43, <=50K
31,0,0,45, <=50K
17,0,0,40, <=50K
51,0,0,40, <=50K
21,0,0,25, <=50K
55,0,0,20, <=50K
50,0,1887,55, >50K
42,0,0,50, >50K
58,0,0,55, >50K
32,0,0,47, <=50K
56,4064,0,40, <=50K
47,0,0,35, <=50K
43,0,0,60, <=50K
40,0,0,45, <=50K
30,7298,0,40, >50K
42,0,1977,50, >50K
49,0,0,40, <=50K
18,0,0,8, <=50K
69,0,0,13, <=50K
50,0,0,40, >50K
38,4386,0,40, >50K
30,0,0,40, >50K
40,99999,0,52, >50K
40,0,0,60, <=50K
17,0,0,20, <=50K
17,0,0,8, <=50K
40,15024,0,45, >50K
20,0,0,28, <=50K
41,0,0,40, <=50K
24,14344,0,50, >50K
57,0,0,48, <=50K
63,0,0,70, >50K
32,0,0,40, <=50K
31,0,0,40, <=50K
49,0,0,28, <=50K
44,0,0,40, <=50K
47,0,0,40, >50K
60,0,0,40, <=50K
44,0,0,50, >50K
25,0,0,60, <=50K
55,0,0,15, <=50K
30,0,0,40, <=50K
22,0,0,40, <=50K
25,0,0,40, <=50K
23,0,0,30, <=50K
70,0,0,40, <=50K
34,0,0,40, >50K
29,0,0,40, <=50K
42,0,1887,40, >50K
52,0,0,8, <=50K
60,0,0,2, <=50K
37,0,0,40, <=50K
38,0,213,40, <=50K
66,10605,0,40, >50K
34,0,0,40, <=50K
49,0,0,42, >50K
29,0,0,60, <=50K
28,0,0,40, <=50K
54,14344,0,68, >50K
38,3103,0,60, >50K
39,0,0,50, >50K
44,0,0,45, <=50K
29,0,0,40, <=50K
40,0,0,50, <=50K
59,0,2339,40, <=50K
18,0,0,25, <=50K
32,0,0,40, <=50K
58,0,0,40, <=50K
37,14084,0,45, >50K
48,0,0,40, >50K
35,0,0,50, <=50K
23,0,0,24, <=50K
33,0,0,40, <=50K
46,0,0,40, <=50K
33,0,0,35, <=50K
73,0,0,15, <=50K
70,2653,0,40, <=50K
35,0,0,60, <=50K
27,0,0,40, <=50K
80,0,0,24, <=50K
54,0,0,40, <=50K
42,0,0,48, >50K
28,0,0,38, >50K
19,0,1602,20, <=50K
31,0,0,40, <=50K
53,0,0,50, >50K
66,0,0,30, <=50K
32,0,0,60, <=50K
50,0,2415,30, >50K
42,0,0,50, >50K
25,0,0,40, <=50K
52,15024,0,40, >50K
29,3325,0,40, <=50K
30,0,0,37, >50K
42,0,0,52, <=50K
30,0,0,40, <=50K
49,0,0,40, <=50K
41,0,0,70, <=50K
49,0,0,30, <=50K
38,0,0,60, <=50K
59,0,0,37, <=50K
46,0,0,30, <=50K
58,27828,0,40, >50K
40,0,0,40, <=50K
21,0,0,50, <=50K
26,0,0,35, <=50K
31,0,0,40, <=50K
22,0,0,40, <=50K
31,0,0,40, >50K
33,0,0,40, >50K
21,0,0,11, <=50K
19,0,0,30, <=50K
35,0,0,30, <=50K
19,0,0,25, <=50K
45,0,0,40, <=50K
33,0,0,50, <=50K
29,0,0,45, <=50K
25,0,0,40, <=50K
66,401,0,20, <=50K
26,0,0,20, <=50K
41,0,0,40, <=50K
39,0,0,40, <=50K
27,0,0,40, <=50K
33,0,0,45, <=50K
64,0,0,40, <=50K
44,0,0,40, <=50K
43,0,0,43, >50K
50,0,0,65, <=50K
48,0,0,50, >50K
21,0,0,8, <=50K
48,2407,0,40, <=50K
48,0,0,72, >50K
19,0,0,4, <=50K
40,0,0,40, <=50K
38,0,0,70, <=50K
25,0,0,40, <=50K
38,0,0,50, <=50K
60,99999,0,60, >50K
21,0,0,33, <=50K
44,7688,0,40, >50K
33,0,0,50, >50K
19,0,0,15, <=50K
25,0,0,20, <=50K
21,0,0,38, <=50K
30,0,0,40, <=50K
30,0,0,20, <=50K
22,0,0,20, <=50K
20,0,0,55, <=50K
54,0,0,48, >50K
23,0,0,23, <=50K
44,0,0,45, >50K
28,0,0,40, <=50K
39,0,0,40, <=50K
40,14084,0,40, >50K
20,0,0,60, <=50K
24,0,0,40, <=50K
27,0,0,25, <=50K
35,0,0,50, >50K
51,0,0,40, <=50K
42,0,0,45, <=50K
45,0,0,40, <=50K
68,0,1844,10, <=50K
62,0,0,40, <=50K
22,0,0,55, <=50K
30,0,0,40, <=50K
23,0,0,15, <=50K
46,0,0,40, >50K
60,0,0,50, <=50K
20,0,0,25, <=50K
36,0,0,40, <=50K
36,0,0,40, <=50K
56,0,0,40, <=50K
27,0,0,37, <=50K
36,0,0,60, >50K
55,0,0,40, <=50K
18,0,0,20, <=50K
34,0,1977,45, >50K
31,0,0,40, >50K
38,0,0,50, >50K
54,0,0,25, <=50K
25,0,0,40, <=50K
26,0,0,40, <=50K
29,0,0,40, >50K
31,14084,0,50, >50K
49,7688,0,55, >50K
34,0,0,50, >50K
37,0,0,42, <=50K
19,0,0,25, <=50K
39,0,0,35, <=50K
44,0,0,84, >50K
19,0,0,40, <=50K
60,0,0,40, <=50K
46,0,0,40, <=50K
60,0,0,42, <=50K
19,0,0,25, <=50K
33,0,0,40, >50K
24,0,0,25, <=50K
30,0,0,37, <=50K
60,0,0,30, <=50K
48,0,0,40, <=50K
20,0,0,40, <=50K
39,7298,0,40, >50K
27,0,0,40, <=50K
57,0,0,55, >50K
64,99999,0,35, >50K
25,0,0,40, <=50K
30,0,0,40, <=50K
21,0,0,40, <=50K
39,0,0,40, <=50K
38,6497,0,40, <=50K
32,0,0,60, <=50K
44,5455,0,40, <=50K
34,0,1974,40, <=50K
23,0,0,30, <=50K
61,0,0,37, <=50K
54,0,0,40, <=50K
37,0,0,60, <=50K
36,0,0,36, <=50K
25,0,0,55, <=50K
19,0,0,27, <=50K
18,0,0,19, <=50K
36,0,0,40, <=50K
21,0,0,40, <=50K
19,0,0,30, <=50K
40,0,0,45, <=50K
42,0,0,35, <=50K
53,0,0,40, <=50K
29,0,0,40, <=50K
44,0,0,40, >50K
26,0,0,40, <=50K
24,0,0,58, <=50K
27,0,0,40, <=50K
26,0,0,55, >50K
27,0,0,40, <=50K
57,0,0,40, <=50K
29,0,0,40, <=50K
36,0,0,35, <=50K
34,0,0,40, <=50K
19,0,0,25, <=50K
22,0,0,15, <=50K
52,0,0,20, <=50K
44,0,0,40, <=50K
27,0,0,40, <=50K
23,0,0,40, <=50K
18,0,0,20, <=50K
60,0,0,40, <=50K
50,0,0,40, <=50K
39,0,0,25, >50K
57,0,0,50, >50K
37,0,0,32, <=50K
50,0,0,40, <=50K
52,0,0,40, <=50K
19,0,0,40, <=50K
45,0,0,50, <=50K
46,0,0,40, >50K
67,0,0,40, <=50K
36,0,0,30, >50K
62,0,0,99, <=50K
42,0,0,50, <=50K
23,0,0,35, <=50K
61,0,0,20, >50K
27,0,0,40, <=50K
59,0,0,50, <=50K
20,0,0,40, <=50K
48,0,0,40, >50K
23,0,0,45, <=50K
31,0,0,20, <=50K
37,0,0,48, <=50K
65,0,0,40, <=50K
80,0,0,25, <=50K
45,3137,0,40, <=50K
30,0,0,36, <=50K
21,0,0,40, <=50K
31,0,0,40, <=50K
49,0,0,40, <=50K
38,0,0,44, <=50K
62,0,0,38, <=50K
25,0,0,33, <=50K
19,0,0,32, <=50K
44,0,0,40, >50K
49,0,0,40, >50K
50,0,0,45, <=50K
29,0,0,40, <=50K
28,0,0,50, <=50K
41,0,0,52, <=50K
81,0,0,24, >50K
23,0,0,40, <=50K
25,0,0,40, <=50K
40,0,0,40, >50K
18,0,0,30, <=50K
33,0,0,40, <=50K
29,0,0,50, <=50K
71,6097,0,40, >50K
47,0,0,40, <=50K
56,0,0,20, <=50K
45,0,0,50, <=50K
26,0,0,40, <=50K
70,0,2377,12, >50K
23,0,0,50, <=50K
34,0,0,50, >50K
56,7688,0,45, >50K
51,0,0,50, <=50K
28,0,0,60, <=50K
41,0,0,35, <=50K
75,0,0,35, >50K
28,10520,0,60, >50K
62,0,0,40, <=50K
33,0,0,40, <=50K
30,0,0,40, <=50K
45,0,1740,56, <=50K
33,0,0,38, <=50K
23,0,0,53, <=50K
35,0,0,45, >50K
33,0,0,15, <=50K
55,15024,0,35, >50K
46,0,1579,40, <=50K
65,0,0,35, <=50K
23,0,0,40, <=50K
38,0,0,70, <=50K
29,0,0,40, <=50K
32,0,0,40, >50K
27,0,0,50, <=50K
31,0,0,30, <=50K
23,0,0,30, <=50K
21,0,0,50, <=50K
47,0,0,10, <=50K
24,0,0,40, <=50K
46,0,0,40, <=50K
19,0,0,20, <=50K
31,0,0,40, <=50K
37,0,0,50, <=50K
38,0,0,40, <=50K
51,0,0,40, <=50K
36,0,0,60, <=50K
37,0,0,40, <=50K
32,0,0,45, <=50K
63,0,0,40, <=50K
48,0,0,40, <=50K
23,0,0,30, <=50K
17,0,0,12, <=50K
49,0,0,50, >50K
51,0,1887,47, >50K
21,0,0,20, <=50K
29,0,1887,48, >50K
41,0,0,50, <=50K
34,0,0,60, <=50K
47,0,0,38, <=50K
21,0,0,17, <=50K
52,0,0,40, <=50K
18,0,0,20, <=50K
34,0,0,20, <=50K
30,0,0,35, <=50K
27,0,0,40, <=50K
39,0,0,48, >50K
17,0,0,35, <=50K
36,0,0,38, <=50K
65,0,0,40, <=50K
54,0,0,40, <=50K
34,0,0,44, <=50K
69,0,0,20, <=50K
26,0,0,40, <=50K
55,0,0,40, >50K
31,0,0,35, <=50K
49,0,0,40, <=50K
32,0,0,40, <=50K
20,0,0,40, <=50K
37,0,0,25, <=50K
46,0,0,5, <=50K
20,0,0,40, <=50K
30,0,0,49, <=50K
34,0,0,45, <=50K
50,0,0,50, <=50K
23,0,0,60, <=50K
55,0,0,40, <=50K
38,0,0,56, <=50K
47,0,0,45, >50K
24,0,0,40, <=50K
44,0,0,40, <=50K
90,0,0,40, <=50K
47,4386,0,35, >50K
39,0,0,50, >50K
36,0,0,42, <=50K
61,0,0,30, <=50K
66,0,0,40, <=50K
57,0,0,40, <=50K
34,0,0,40, <=50K
42,0,1902,43, >50K
25,0,0,55, <=50K
21,0,0,40, <=50K
63,0,0,22, <=50K
33,0,0,40, >50K
37,15024,0,50, >50K
29,0,0,40, <=50K
37,0,0,40, <=50K
43,15024,0,45, >50K
28,0,1408,50, <=50K
32,15024,0,60, >50K
30,0,0,40, <=50K
30,0,0,40, <=50K
37,0,0,40, <=50K
27,0,0,40, <=50K
56,0,0,50, >50K
40,0,0,60, >50K
49,0,0,40, <=50K
17,0,0,17, <=50K
36,0,0,50, <=50K
63,0,0,40, <=50K
34,2885,0,80, <=50K
25,0,0,40, <=50K
40,0,0,40, >50K
40,0,0,40, >50K
20,0,0,25, <=50K
53,0,0,20, <=50K
31,0,0,40, <=50K
21,0,0,40, <=50K
21,0,0,20, <=50K
23,0,0,40, <=50K
23,0,0,40, <=50K
38,0,0,40, >50K
23,0,0,50, <=50K
60,0,0,46, >50K
44,0,0,25, >50K
35,0,0,30, <=50K
29,0,0,64, >50K
44,0,0,40, <=50K
28,0,0,40, <=50K
33,0,0,40, >50K
31,0,0,36, <=50K
32,0,0,40, >50K
18,0,0,12, <=50K
71,0,0,20, <=50K
30,0,0,40, <=50K
53,0,0,37, <=50K
60,7688,0,40, >50K
17,0,0,20, <=50K
72,0,0,15, <=50K
22,0,0,40, <=50K
49,0,0,35, <=50K
59,0,0,70, <=50K
27,0,0,40, <=50K
46,0,0,70, <=50K
24,0,0,48, <=50K
31,0,0,65, <=50K
32,0,0,40, <=50K
48,0,0,40, <=50K
58,0,0,24, <=50K
42,2407,0,40, <=50K
50,0,0,45, <=50K
18,0,0,40, <=50K
30,0,0,45, <=50K
22,0,0,4, <=50K
26,0,0,40, <=50K
53,0,0,50, <=50K
38,0,0,99, <=50K
21,0,0,40, <=50K
37,0,0,40, <=50K
53,0,0,80, >50K
27,0,0,42, <=50K
38,0,0,40, >50K
31,0,0,40, <=50K
25,0,0,45, <=50K
38,0,0,40, <=50K
23,0,0,50, <=50K
22,0,0,40, <=50K
55,0,0,40, <=50K
32,0,0,40, <=50K
21,0,0,48, <=50K
67,6418,0,10, >50K
22,0,0,16, <=50K
44,0,0,45, <=50K
20,0,0,40, <=50K
19,0,0,16, <=50K
59,0,0,48, <=50K
36,0,0,50, >50K
52,0,0,38, <=50K
41,0,2415,40, >50K
26,0,0,20, <=50K
59,3942,0,40, <=50K
35,0,0,40, <=50K
34,0,0,40, <=50K
56,0,0,40, <=50K
61,0,0,55, <=50K
35,0,0,40, >50K
29,0,0,40, <=50K
43,0,1902,40, >50K
66,0,0,5, >50K
27,0,0,30, <=50K
41,0,0,40, <=50K
59,0,0,35, <=50K
60,0,0,40, <=50K
39,5178,0,40, >50K
36,0,0,35, <=50K
28,0,0,50, >50K
24,0,0,40, <=50K
19,0,0,25, <=50K
31,0,0,40, <=50K
30,0,0,15, <=50K
19,0,0,36, <=50K
26,2907,0,50, <=50K
18,0,1719,20, <=50K
59,2414,0,15, <=50K
34,0,0,50, <=50K
48,99999,0,60, >50K
24,0,0,40, <=50K
34,0,0,45, >50K
48,0,0,40, <=50K
43,0,0,40, <=50K
19,0,0,20, <=50K
33,0,0,25, <=50K
39,0,2444,45, >50K
31,0,0,40, <=50K
26,0,0,40, <=50K
19,0,0,25, <=50K
36,0,0,50, <=50K
30,0,0,40, >50K
32,0,0,36, <=50K
18,3103,0,40, <=50K
42,0,0,40, <=50K
27,0,0,50, >50K
56,0,0,40, <=50K
24,0,0,27, <=50K
30,0,0,40, <=50K
18,0,0,40, <=50K
17,0,0,20, <=50K
57,0,0,40, >50K
32,0,0,40, <=50K
30,0,1902,40, >50K
31,0,0,99, <=50K
31,0,0,46, <=50K
24,0,0,40, <=50K
30,0,0,40, <=50K
21,0,0,35, <=50K
34,0,0,72, <=50K
30,0,0,40, <=50K
36,0,0,40, <=50K
20,0,0,40, <=50K
22,0,0,28, <=50K
36,0,0,37, <=50K
44,0,0,60, <=50K
41,0,0,50, <=50K
18,0,0,50, <=50K
44,3103,0,40, >50K
35,0,0,16, <=50K
54,0,0,40, <=50K
46,0,0,40, <=50K
26,0,0,55, <=50K
19,0,0,24, <=50K
36,0,1741,40, <=50K
34,0,0,40, >50K
33,0,0,40, <=50K
39,0,0,42, <=50K
20,0,0,20, <=50K
74,0,0,40, <=50K
22,0,0,40, <=50K
43,0,0,45, >50K
35,0,0,8, <=50K
33,0,0,40, <=50K
58,0,0,43, <=50K
34,0,0,50, >50K
21,0,0,25, <=50K
24,0,0,39, <=50K
30,0,0,50, <=50K
25,0,0,40, <=50K
51,0,0,60, >50K
51,0,0,40, <=50K
24,0,0,65, <=50K
72,0,0,40, <=50K
34,0,0,40, <=50K
29,0,0,30, <=50K
30,0,2051,40, <=50K
18,0,0,35, <=50K
42,0,0,40, <=50K
34,0,0,40, <=50K
56,0,0,45, >50K
46,0,0,40, <=50K
39,0,0,45, <=50K
45,0,0,50, <=50K
63,0,0,45, >50K
54,0,0,40, <=50K
27,0,0,40, <=50K
30,7298,0,40, >50K
57,99999,0,40, >50K
40,0,0,50, <=50K
32,0,0,65, <=50K
51,0,0,24, <=50K
59,0,0,40, <=50K
48,0,0,48, <=50K
31,0,0,40, <=50K
55,0,2415,50, >50K
39,0,0,60, >50K
44,0,0,40, <=50K
46,0,0,25, <=50K
90,0,0,40, <=50K
57,15024,0,50, >50K
27,10520,0,65, >50K
36,0,0,40, <=50K
32,0,0,40, <=50K
34,0,0,48, <=50K
28,0,0,45, <=50K
46,0,1902,45, >50K
33,0,0,48, <=50K
28,0,0,70, <=50K
45,0,0,40, <=50K
56,0,0,60, >50K
29,0,1977,40, >50K
52,0,0,40, >50K
32,0,0,40, >50K
28,0,0,40, <=50K
25,0,0,30, <=50K
76,0,0,20, <=50K
23,0,0,40, <=50K
49,0,0,40, >50K
66,0,0,10, <=50K
31,0,0,40, <=50K
50,15024,0,60, >50K
34,0,0,40, <=50K
28,0,0,48, <=50K
21,0,0,20, <=50K
58,0,0,32, <=50K
47,0,0,40, <=50K
56,0,0,40, <=50K
41,0,0,40, <=50K
66,0,0,60, <=50K
17,0,0,20, <=50K
70,0,0,25, <=50K
43,0,0,45, <=50K
27,0,0,38, <=50K
20,0,0,35, <=50K
26,0,0,40, <=50K
30,3325,0,40, <=50K
32,0,0,45, <=50K
18,0,0,20, <=50K
37,3103,0,50, >50K
35,0,0,50, <=50K
57,0,0,40, <=50K
61,0,0,40, <=50K
17,0,0,20, <=50K
36,0,0,40, <=50K
17,0,0,8, <=50K
29,0,0,32, <=50K
32,0,0,32, <=50K
45,0,0,40, <=50K
28,0,0,60, <=50K
20,0,0,40, <=50K
32,0,0,42, <=50K
53,4386,0,50, >50K
42,0,0,40, >50K
45,0,0,32, <=50K
18,0,0,40, <=50K
20,0,0,35, <=50K
31,0,0,40, <=50K
37,0,0,40, <=50K
41,0,0,40, >50K
33,0,0,40, <=50K
37,15024,0,50, >50K
36,0,0,50, >50K
25,0,0,40, <=50K
38,0,0,50, >50K
30,0,1977,50, >50K
67,0,0,10, <=50K
22,0,1719,30, <=50K
44,0,0,50, >50K
62,0,0,40, <=50K
20,0,0,20, <=50K
51,0,0,40, <=50K
34,0,0,40, <=50K
40,0,0,60, <=50K
40,0,0,40, <=50K
34,0,0,40, >50K
43,0,0,40, <=50K
26,0,0,40, <=50K
19,0,0,25, <=50K
21,0,0,3, <=50K
68,0,0,20, <=50K
23,0,0,38, <=50K
36,0,0,70, <=50K
52,0,0,40, <=50K
43,0,0,40, <=50K
38,0,0,40, <=50K
53,0,0,50, >50K
57,0,0,50, >50K
33,0,0,35, <=50K
32,0,0,48, <=50K
24,0,0,40, <=50K
25,0,0,40, <=50K
26,0,0,40, <=50K
48,0,0,30, <=50K
45,0,0,40, <=50K
23,0,0,40, <=50K
40,0,0,8, <=50K
79,0,0,30, <=50K
34,0,0,20, <=50K
28,0,0,48, <=50K
37,0,0,60, >50K
33,5178,0,55, >50K
34,0,1902,48, >50K
60,0,0,40, >50K
43,0,0,60, >50K
50,0,0,40, <=50K
36,0,0,20, >50K
42,0,0,33, <=50K
22,0,0,40, <=50K
43,0,0,35, <=50K
37,0,0,30, <=50K
36,0,0,40, <=50K
84,0,0,20, <=50K
33,0,0,40, <=50K
32,0,0,40, <=50K
20,0,0,40, <=50K
32,0,0,40, <=50K
52,0,0,44, >50K
44,0,0,40, <=50K
50,0,0,40, <=50K
31,0,0,40, <=50K
67,7896,0,50, >50K
32,3411,0,40, <=50K
18,0,0,30, <=50K
39,0,0,40, <=50K
26,3942,0,45, <=50K
41,0,0,40, <=50K
43,0,0,40, <=50K
40,0,0,35, <=50K
24,0,0,24, <=50K
35,0,0,40, <=50K
19,0,0,40, <=50K
60,0,0,40, <=50K
42,0,0,40, <=50K
47,0,0,50, >50K
46,0,0,48, >50K
29,0,0,40, <=50K
35,0,0,50, <=50K
38,0,0,40, <=50K
61,0,1669,50, <=50K
41,0,0,60, <=50K
23,0,0,60, <=50K
32,0,0,40, <=50K
21,0,0,25, <=50K
33,0,0,50, >50K
26,0,0,20, <=50K
30,0,0,40, <=50K
27,0,0,45, >50K
56,0,0,20, <=50K
51,7298,0,40, >50K
53,0,0,40, <=50K
31,0,0,40, <=50K
40,0,0,50, <=50K
25,0,0,35, <=50K
22,0,0,10, <=50K
23,0,0,25, <=50K
43,0,2415,55, >50K
27,0,0,40, <=50K
51,0,0,40, >50K
30,0,0,40, <=50K
18,0,0,25, <=50K
60,0,0,42, >50K
56,0,0,50, >50K
47,0,0,30, <=50K
60,0,0,60, >50K
51,0,0,45, <=50K
40,0,0,45, <=50K
25,0,1902,36, >50K
28,0,0,40, <=50K
61,0,2754,25, <=50K
48,0,0,40, <=50K
