age,education-num,capital-gain,capital-loss,hours-per-week,class
46,13,0,0,40, <=50K
52,9,0,0,38, <=50K
50,13,0,0,40, >50K
26,13,0,0,50, <=50K
17,6,0,0,12, <=50K
64,10,0,0,40, <=50K
51,9,0,0,40, >50K
28,9,0,0,35, <=50K
51,13,0,0,40, <=50K
39,13,0,1762,40, <=50K
48,10,0,0,32, <=50K
44,10,0,0,40, >50K
47,7,0,0,40, <=50K
52,9,0,0,40, <=50K
58,10,0,0,39, <=50K
19,7,0,0,40, <=50K
40,13,0,0,40, >50K
23,10,0,0,40, <=50K
31,13,0,0,40, <=50K
40,12,0,0,40, >50K
48,10,0,0,38, >50K
46,14,0,0,50, >50K
32,9,3908,0,40, <=50K
50,9,0,0,40, <=50K
18,9,0,0,37, <=50K
26,14,0,0,30, <=50K
36,13,0,0,20, <=50K
26,11,594,0,35, <=50K
19,10,0,0,15, <=50K
53,12,15024,0,40, >50K
54,10,0,0,41, <=50K
29,10,0,0,6, <=50K
81,14,0,0,60, <=50K
37,14,0,0,38, >50K
40,11,0,0,50, >50K
36,10,0,0,40, <=50K
18,8,0,0,30, <=50K
44,7,0,0,40, <=50K
36,9,0,0,35, <=50K
69,16,0,0,50, >50K
17,8,0,0,7, <=50K
38,11,0,0,40, >50K
27,9,0,0,40, <=50K
52,12,0,0,40, <=50K
24,12,0,0,35, <=50K
57,13,0,0,40, <=50K
19,6,0,0,40, <=50K
38,9,0,0,50, <=50K
46,4,0,1594,24, <=50K
21,9,0,0,40, >50K
29,10,0,0,40, <=50K
33,10,0,0,40, <=50K
26,9,0,0,70, <=50K
28,9,0,0,55, <=50K
26,10,0,0,40, <=50K
37,15,0,0,6, <=50K
49,13,0,0,40, <=50K
28,13,0,0,55, <=50K
57,10,0,0,40, <=50K
60,4,0,0,40, <=50K
20,9,0,0,25, <=50K
38,9,0,0,42, <=50K
51,9,3137,0,60, <=50K
60,10,0,0,40, <=50K
37,13,3411,0,47, <=50K
44,9,0,0,40, <=50K
19,10,0,0,25, <=50K
59,14,0,0,35, <=50K
50,9,0,0,40, <=50K
35,13,0,0,40, >50K
46,10,0,0,40, <=50K
18,10,0,0,35, <=50K
32,3,0,0,40, <=50K
32,11,0,0,40, <=50K
39,9,0,0,40, >50K
25,9,0,0,40, <=50K
30,14,15024,0,60, >50K
37,13,0,1977,40, >50K
38,10,0,0,80, >50K
36,12,0,0,37, <=50K
56,10,0,0,40, >50K
35,13,0,0,40, >50K
56,9,0,0,41, <=50K
17,6,0,0,14, <=50K
46,14,0,1977,45, >50K
56,9,0,0,40, <=50K
61,8,0,0,40, <=50K
25,10,0,0,43, <=50K
27,9,0,0,40, <=50K
50,9,0,0,30, <=50K
33,11,0,0,62, <=50K
33,11,7298,0,40, >50K
38,10,0,0,60, <=50K
51,7,0,0,40, <=50K
27,12,0,0,42, <=50K
49,14,0,0,16, <=50K
26,9,0,0,40, <=50K
42,14,0,0,60, >50K
37,13,0,1719,32, <=50K
38,10,0,0,40, <=50K
48,9,0,0,40, >50K
41,13,7430,0,45, >50K
33,9,4386,0,60, <=50K
30,9,0,0,40, <=50K
25,13,0,0,50, <=50K
50,13,0,0,40, >50K
54,9,0,0,36, >50K
37,7,0,0,40, <=50K
59,13,15024,0,55, >50K
17,6,0,0,24, <=50K
65,7,1797,0,40, <=50K
56,9,99999,0,40, >50K
57,9,0,0,38, <=50K
33,6,0,0,20, <=50K
41,14,0,0,65, <=50K
45,13,0,0,40, <=50K
50,9,0,0,48, <=50K
18,9,0,0,25, <=50K
19,10,0,0,20, <=50K
26,10,0,0,40, <=50K
61,12,0,0,2, >50K
67,7,0,0,40, <=50K
41,10,0,0,40, >50K
29,9,0,0,50, <=50K
27,10,0,0,40, <=50K
35,9,0,0,38, <=50K
37,13,0,0,90, >50K
22,7,0,0,40, <=50K
25,6,0,0,24, <=50K
26,9,0,0,50, <=50K
27,9,0,0,40, <=50K
26,13,6849,0,65, <=50K
51,9,0,0,40, <=50K
45,9,0,0,40, >50K
60,9,0,0,40, <=50K
35,10,0,0,55, >50K
24,9,0,0,40, <=50K
40,9,0,0,40, <=50K
69,9,0,0,20, <=50K
44,13,0,1977,50, >50K
65,9,1848,0,50, <=50K
52,10,0,0,40, >50K
38,9,0,0,35, <=50K
18,7,0,0,49, <=50K
24,11,0,0,40, <=50K
52,10,0,0,60, <=50K
21,9,0,0,44, <=50K
67,16,20051,0,40, >50K
64,10,0,0,8, <=50K
25,10,0,0,40, <=50K
34,14,0,0,50, >50K
39,9,0,0,50, <=50K
26,9,0,0,52, <=50K
19,6,0,0,25, <=50K
35,9,0,0,50, >50K
26,14,0,0,40, <=50K
38,9,0,0,35, <=50K
45,10,0,0,65, <=50K
18,7,0,0,28, <=50K
51,10,0,0,63, <=50K
36,9,0,0,28, <=50K
18,10,0,0,16, <=50K
37,11,4650,0,40, <=50K
37,13,0,0,60, >50K
39,9,0,0,40, >50K
21,10,0,0,40, <=50K
46,16,7688,0,45, >50K
33,9,0,0,35, <=50K
23,13,0,0,40, <=50K
52,9,0,0,40, <=50K
28,9,0,0,40, <=50K
23,10,0,0,40, <=50K
48,10,0,0,40, >50K
17,7,0,0,20, <=50K
22,10,0,0,3, <=50K
26,9,0,0,80, >50K
40,9,0,0,40, <=50K
90,6,0,0,40, <=50K
28,9,0,0,40, <=50K
44,9,0,0,40, <=50K
29,13,7298,0,42, >50K
45,11,0,1977,50, >50K
43,9,0,0,40, >50K
17,6,0,0,8, <=50K
49,13,0,0,40, >50K
27,13,0,0,50, <=50K
60,9,0,0,40, <=50K
33,9,0,0,40, <=50K
53,6,0,0,50, >50K
19,10,0,0,40, <=50K
28,9,0,0,40, <=50K
22,12,0,0,20, <=50K
48,9,0,0,60, <=50K
76,6,1173,0,40, <=50K
19,10,0,0,25, <=50K
28,11,3137,0,40, <=50K
58,10,0,0,40, <=50K
19,10,0,0,25, <=50K
37,9,0,0,42, <=50K
22,10,0,0,40, <=50K
52,15,0,0,50, >50K
31,13,0,0,50, <=50K
50,16,3781,0,40, <=50K
62,9,0,0,40, <=50K
26,13,0,0,50, <=50K
64,9,0,0,24, <=50K
38,10,0,0,40, <=50K
44,15,15024,0,80, >50K
28,9,0,0,40, <=50K
19,9,0,0,52, <=50K
39,9,0,0,10, <=50K
50,6,0,0,40, >50K
39,14,0,0,40, >50K
36,13,0,0,40, <=50K
39,11,0,0,49, <=50K
51,12,0,0,25, <=50K
28,9,0,0,32, <=50K
57,15,0,0,30, >50K
40,15,0,0,40, <=50K
27,10,0,0,40, <=50K
32,10,0,1876,60, <=50K
49,9,0,0,44, <=50K
34,6,0,0,40, <=50K
24,9,0,0,40, <=50K
54,4,0,0,40, <=50K
52,8,0,0,45, <=50K
43,7,0,0,25, <=50K
84,3,0,0,15, <=50K
79,12,0,0,2, >50K
35,10,0,0,46, <=50K
56,9,0,0,30, <=50K
30,9,0,0,40, <=50K
54,9,0,0,40, <=50K
35,13,0,0,50, <=50K
32,10,0,0,40, <=50K
44,13,0,0,60, >50K
32,9,0,0,10, <=50K
60,8,0,0,40, <=50K
40,10,0,0,45, <=50K
50,4,0,0,40, <=50K
58,5,0,0,50, >50K
41,9,0,0,45, >50K
28,9,0,0,40, >50K
53,9,0,0,35, <=50K
71,10,6514,0,40, >50K
17,5,0,0,25, <=50K
45,9,0,0,40, <=50K
23,9,0,0,30, <=50K
25,10,0,0,50, <=50K
40,10,0,0,35, >50K
28,13,0,0,60, <=50K
27,8,0,0,40, <=50K
19,10,0,0,15, <=50K
24,9,0,0,25, <=50K
38,13,0,0,40, <=50K
24,14,0,0,40, <=50K
18,7,0,0,7, <=50K
58,9,0,0,40, <=50K
35,14,0,0,44, >50K
43,5,0,0,20, <=50K
45,9,3137,0,35, <=50K
24,9,0,0,40, <=50K
63,5,0,0,40, <=50K
40,5,0,0,40, <=50K
21,13,0,0,20, <=50K
20,10,0,0,40, <=50K
42,9,7298,0,40, >50K
49,10,0,0,20, >50K
47,9,0,0,40, <=50K
48,9,0,0,36, <=50K
61,4,0,1651,40, <=50K
23,12,0,0,40, <=50K
35,13,0,0,40, >50K
46,10,0,0,20, <=50K
18,8,0,0,25, <=50K
28,13,0,0,50, >50K
62,13,0,0,4, <=50K
20,9,0,0,20, <=50K
28,9,0,0,40, <=50K
57,9,0,0,40, <=50K
56,4,0,0,40, <=50K
33,9,0,0,40, <=50K
19,9,0,0,40, <=50K
29,9,0,0,40, <=50K
30,10,0,0,55, <=50K
53,13,0,0,57, <=50K
25,2,0,0,40, <=50K
44,9,0,0,38, <=50K
22,10,0,0,28, <=50K
40,9,0,0,40, <=50K
25,11,0,0,40, <=50K
30,4,0,0,40, <=50K
51,11,0,0,38, <=50K
17,7,0,0,24, <=50K
46,13,0,0,40, >50K
50,10,0,0,40, >50K
34,10,0,0,50, <=50K
42,14,0,0,50, <=50K
41,13,0,0,40, <=50K
32,13,0,0,40, <=50K
32,9,0,0,40, <=50K
47,10,0,0,70, <=50K
50,10,0,0,40, <=50K
77,4,0,0,23, <=50K
33,9,0,0,40, <=50K
47,9,0,0,48, <=50K
64,7,0,0,40, <=50K
34,9,0,0,50, <=50K
34,9,0,0,35, <=50K
67,14,15831,0,72, >50K
37,9,0,0,40, <=50K
34,13,0,0,40, >50K
22,10,0,0,29, <=50K
50,16,0,0,64, <=50K
60,13,0,0,45, >50K
46,13,0,0,43, <=50K
44,13,7298,0,40, >50K
43,9,0,0,44, <=50K
48,14,0,0,40, >50K
36,9,2907,0,40, <=50K
48,10,0,0,43, <=50K
37,10,0,0,40, <=50K
51,14,0,0,40, >50K
52,14,0,0,45, >50K
27,3,0,0,20, <=50K
43,14,0,0,40, >50K
23,9,0,0,25, <=50K
66,12,5556,0,40, >50K
37,6,2635,0,40, <=50K
35,10,0,0,40, <=50K
42,13,5178,0,40, >50K
49,6,0,0,38, <=50K
51,13,0,0,40, >50K
71,9,0,0,9, <=50K
50,14,0,1902,40, >50K
63,9,0,0,40, <=50K
41,14,0,0,35, <=50K
24,10,0,0,40, <=50K
41,10,0,0,45, <=50K
33,12,0,0,40, <=50K
42,10,0,0,40, <=50K
23,13,0,0,40, <=50K
49,11,0,0,38, <=50K
28,8,0,0,40, <=50K
31,3,0,0,56, <=50K
28,13,0,0,35, <=50K
37,7,0,0,25, <=50K
19,10,0,0,40, <=50K
51,13,0,0,26, <=50K
25,11,0,0,41, <=50K
49,9,0,0,50, <=50K
47,9,0,0,45, <=50K
48,9,0,0,40, <=50K
41,9,0,0,40, <=50K
32,9,0,0,40, <=50K
26,9,0,0,16, <=50K
46,9,0,0,40, <=50K
17,6,0,0,20, <=50K
34,7,0,0,43, <=50K
44,9,0,0,30, <=50K
23,12,0,0,20, <=50K
35,10,4650,0,20, <=50K
30,13,4865,0,40, <=50K
65,10,0,0,20, <=50K
34,13,0,0,45, <=50K
34,15,0,0,40, >50K
39,11,0,0,40, <=50K
28,11,2407,0,40, <=50K
53,14,7688,0,70, >50K
34,7,0,0,40, <=50K
21,9,0,0,40, <=50K
53,4,0,0,45, <=50K
54,14,0,0,50, >50K
32,10,0,0,40, <=50K
39,13,0,0,35, <=50K
39,10,0,0,40, <=50K
29,9,0,0,40, <=50K
29,9,0,0,40, <=50K
43,9,0,0,42, >50K
20,10,0,0,15, <=50K
39,14,0,0,40, <=50K
45,10,0,0,40, <=50K
36,10,0,0,40, <=50K
71,11,0,0,40, <=50K
62,9,0,0,40, <=50K
43,10,594,0,20, <=50K
31,9,0,0,58, <=50K
39,9,0,0,60, >50K
32,13,0,1902,32, >50K
45,9,0,0,40, >50K
19,9,0,0,50, <=50K
43,10,0,0,48, >50K
32,11,0,0,40, <=50K
43,13,0,0,60, <=50K
34,13,0,0,27, <=50K
66,10,0,0,40, <=50K
37,11,0,1887,40, >50K
46,12,0,0,40, <=50K
23,13,0,0,40, <=50K
41,13,0,0,40, >50K
63,9,0,0,40, <=50K
55,9,3103,0,40, >50K
35,15,0,0,50, >50K
28,5,0,0,50, >50K
37,13,0,0,55, >50K
63,9,0,0,20, <=50K
43,13,0,0,42, >50K
30,11,0,0,60, <=50K
36,14,0,0,60, >50K
54,13,0,0,40, >50K
36,13,0,0,50, >50K
78,13,0,2392,40, >50K
77,13,0,0,50, >50K
28,9,0,0,40, <=50K
39,9,0,0,72, >50K
37,13,0,0,40, <=50K
34,11,7298,0,45, >50K
22,13,0,0,35, <=50K
54,13,0,0,50, <=50K
21,10,0,0,20, <=50K
36,6,0,0,40, <=50K
62,9,0,0,30, <=50K
40,10,0,0,40, >50K
47,10,0,0,40, <=50K
38,13,0,0,70, >50K
28,3,0,0,40, <=50K
46,13,0,0,40, <=50K
22,10,0,0,35, <=50K
37,9,0,0,25, <=50K
69,6,0,0,28, <=50K
43,13,0,0,50, >50K
53,13,0,0,21, >50K
20,9,0,0,35, <=50K
22,13,0,0,50, <=50K
48,5,0,0,44, <=50K
40,14,0,0,40, >50K
68,10,0,0,20, <=50K
39,10,0,1721,55, <=50K
57,9,0,1887,40, >50K
23,6,0,0,60, <=50K
25,13,0,0,38, >50K
22,9,0,0,40, <=50K
23,8,0,0,30, <=50K
41,13,0,0,45, >50K
25,10,0,0,25, <=50K
58,10,0,0,40, <=50K
33,9,0,0,45, <=50K
28,14,0,0,48, <=50K
19,7,0,0,25, <=50K
44,10,0,0,40, <=50K
68,1,0,0,10, <=50K
33,9,0,0,40, >50K
24,9,0,0,40, <=50K
44,9,0,0,50, <=50K
38,13,7688,0,40, >50K
31,9,0,0,40, <=50K
29,9,0,0,40, <=50K
65,5,0,0,40, <=50K
55,9,0,0,40, <=50K
49,9,0,0,40, <=50K
27,9,0,0,40, <=50K
41,9,0,0,30, <=50K
33,10,0,0,50, >50K
22,9,0,0,40, <=50K
41,9,0,1902,40, >50K
66,9,0,0,4, <=50K
38,10,0,0,60, <=50K
43,9,0,0,42, >50K
40,10,0,0,40, <=50K
32,10,0,0,40, >50K
30,9,0,0,35, <=50K
35,13,0,0,40, <=50K
41,14,15024,0,50, >50K
33,13,0,0,60, <=50K
36,13,0,0,55, >50K
33,13,0,0,60, <=50K
53,9,0,0,60, >50K
27,13,0,0,45, <=50K
22,13,0,0,15, <=50K
26,9,0,0,36, <=50K
64,9,0,0,21, <=50K
48,10,0,0,45, <=50K
23,9,0,0,40, <=50K
26,10,0,0,40, <=50K
35,13,0,0,40, <=50K
46,10,0,0,40, >50K
65,10,0,0,45, <=50K
53,9,6849,0,40, <=50K
18,3,0,0,54, <=50K
34,15,0,0,55, >50K
28,9,0,0,40, <=50K
37,13,0,0,60, >50K
61,13,0,0,10, <=50K
59,13,5013,0,40, <=50K
32,14,13550,0,60, >50K
31,13,0,0,35, <=50K
25,13,0,0,40, <=50K
81,2,0,0,15, <=50K
47,9,0,0,35, <=50K
39,9,0,0,40, <=50K
37,10,0,0,30, <=50K
44,9,0,0,45, >50K
37,12,0,0,45, <=50K
41,10,0,0,50, >50K
27,3,0,0,40, <=50K
55,10,0,0,40, >50K
60,13,0,0,40, >50K
22,12,0,0,36, <=50K
23,13,0,0,25, <=50K
19,9,0,0,60, <=50K
45,10,0,0,44, >50K
36,9,0,0,30, <=50K
46,13,0,0,40, >50K
48,7,0,0,40, <=50K
39,9,0,0,50, <=50K
29,13,0,0,20, <=50K
39,9,0,0,40, <=50K
26,9,0,0,40, <=50K
37,12,0,0,25, <=50K
49,10,0,0,40, >50K
27,13,0,0,40, <=50K
28,6,0,0,40, <=50K
35,10,0,0,30, <=50K
54,9,2635,0,40, <=50K
17,6,0,0,40, <=50K
18,9,0,0,40, <=50K
33,10,0,0,38, <=50K
33,12,0,0,60, <=50K
51,10,0,0,35, <=50K
49,9,0,0,40, <=50K
49,10,0,2339,50, <=50K
41,10,0,0,35, >50K
64,2,0,0,12, <=50K
40,10,0,0,40, >50K
49,9,0,0,40, <=50K
23,13,0,0,40, <=50K
34,10,0,0,40, <=50K
38,7,5178,0,40, >50K
47,10,0,0,86, <=50K
30,9,0,1974,40, <=50K
36,12,0,0,40, >50K
23,13,0,0,40, <=50K
47,10,0,0,80, <=50K
61,9,0,0,40, <=50K
47,13,0,0,40, <=50K
56,13,0,0,40, >50K
20,8,0,0,55, <=50K
33,9,0,0,46, >50K
36,9,0,0,50, >50K
38,9,0,0,35, <=50K
34,10,0,0,40, >50K
56,9,0,0,50, <=50K
32,11,0,0,23, <=50K
26,12,5178,0,40, >50K
49,13,0,0,40, >50K
71,9,0,0,40, >50K
19,10,0,0,15, <=50K
20,10,0,0,40, <=50K
42,9,0,0,35, <=50K
51,10,0,0,20, >50K
38,10,0,0,40, <=50K
38,6,0,0,40, >50K
35,13,0,0,25, <=50K
24,13,0,0,40, <=50K
40,9,0,0,40, <=50K
21,9,0,0,35, <=50K
49,9,0,0,40, <=50K
18,10,0,0,24, <=50K
54,9,0,1902,55, >50K
52,13,0,0,42, <=50K
27,13,0,0,60, <=50K
20,9,0,0,40, <=50K
38,14,15024,0,2, >50K
31,10,0,0,40, <=50K
25,9,0,0,40, <=50K
19,10,0,0,20, <=50K
33,10,0,0,50, <=50K
23,13,0,0,40, <=50K
34,14,0,0,40, <=50K
42,13,0,653,50, >50K
37,14,0,0,40, <=50K
25,13,0,0,40, <=50K
40,11,0,0,40, <=50K
33,13,0,0,40, <=50K
31,10,0,0,40, <=50K
32,13,0,0,45, <=50K
63,13,0,0,8, >50K
54,13,0,0,70, >50K
32,9,0,0,44, <=50K
29,9,0,0,40, <=50K
26,10,0,0,40, <=50K
39,10,0,0,60, <=50K
57,13,3103,0,50, >50K
54,10,0,0,40, <=50K
57,6,0,0,40, <=50K
23,13,0,0,40, <=50K
27,10,0,0,45, >50K
42,13,0,0,55, >50K
31,6,0,0,40, <=50K
49,14,0,0,60, <=50K
50,9,0,0,40, <=50K
46,9,0,0,30, <=50K
37,9,0,0,60, <=50K
26,9,0,0,40, <=50K
27,13,0,0,35, <=50K
24,10,0,0,25, <=50K
24,9,0,0,40, <=50K
29,9,0,0,34, <=50K
47,13,0,0,50, >50K
33,10,0,1740,50, <=50K
26,12,0,0,45, <=50K
20,10,0,0,40, <=50K
25,11,0,1887,40, >50K
57,13,2174,0,37, <=50K
36,9,0,0,50, <=50K
25,14,0,0,40, <=50K
46,13,0,0,40, >50K
39,9,4508,0,24, <=50K
29,10,0,0,40, >50K
18,7,0,0,20, <=50K
46,11,0,0,40, <=50K
61,13,0,0,50, >50K
41,9,0,0,40, <=50K
50,10,0,0,40, <=50K
53,13,99999,0,50, >50K
36,13,0,0,60, <=50K
38,10,0,0,40, <=50K
75,9,0,0,35, <=50K
26,11,0,0,40, >50K
44,13,0,0,40, >50K
25,9,0,0,40, <=50K
31,10,0,0,40, <=50K
49,8,0,0,35, <=50K
34,9,0,0,48, <=50K
31,9,0,0,40, <=50K
47,10,0,0,40, <=50K
38,13,7298,0,50, >50K
18,9,0,0,20, <=50K
47,5,0,1719,30, <=50K
42,9,0,0,40, <=50K
29,13,0,0,40, <=50K
38,10,0,0,75, <=50K
22,10,0,0,20, <=50K
32,9,0,0,40, <=50K
20,10,0,0,48, <=50K
41,15,0,0,50, <=50K
46,9,0,0,46, >50K
44,9,0,0,38, <=50K
35,13,0,0,40, <=50K
18,10,0,0,25, <=50K
60,9,15024,0,40, >50K
36,5,0,0,25, <=50K
30,10,0,0,40, <=50K
40,16,0,0,50, >50K
21,10,2176,0,20, <=50K
25,13,0,0,40, <=50K
56,14,0,1669,40, <=50K
42,10,99999,0,55, >50K
26,4,0,0,40, <=50K
66,9,0,0,40, >50K
48,4,0,0,32, <=50K
35,10,0,0,50, <=50K
41,14,0,0,45, >50K
19,10,0,0,20, <=50K
55,9,0,0,40, <=50K
42,13,15024,0,60, >50K
45,10,0,0,50, <=50K
29,13,0,0,40, <=50K
42,16,15024,0,40, >50K
65,9,0,0,20, <=50K
30,12,0,0,40, <=50K
43,10,0,0,40, <=50K
61,4,0,0,40, <=50K
22,10,0,0,50, <=50K
23,7,0,0,40, <=50K
34,9,0,0,40, <=50K
51,9,0,0,35, <=50K
21,10,0,0,15, <=50K
31,12,0,0,40, <=50K
34,12,0,0,35, <=50K
33,10,0,0,40, >50K
32,14,0,2824,55, >50K
44,7,0,0,40, >50K
21,10,0,0,20, <=50K
75,9,0,0,20, <=50K
55,14,0,0,60, >50K
43,9,0,0,16, <=50K
31,9,0,0,45, <=50K
41,10,0,0,45, <=50K
26,14,0,0,50, <=50K
23,11,0,0,40, <=50K
42,9,0,0,40, <=50K
29,9,0,0,40, <=50K
21,9,0,0,50, <=50K
28,13,0,0,40, <=50K
64,9,0,0,40, <=50K
35,10,0,0,40, <=50K
65,13,0,0,20, <=50K
34,13,2463,0,50, <=50K
58,13,0,0,50, <=50K
63,15,0,0,30, >50K
50,13,99999,0,60, >50K
59,9,0,0,40, <=50K
46,13,7688,0,40, >50K
30,11,0,0,40, >50K
28,13,0,0,40, <=50K
51,3,0,0,8, <=50K
47,14,27828,0,60, >50K
30,13,0,1564,40, >50K
34,9,0,0,40, <=50K
51,10,0,0,40, <=50K
41,9,0,0,40, <=50K
57,10,0,0,40, >50K
28,11,0,0,60, <=50K
62,9,0,0,18, <=50K
22,10,0,0,20, <=50K
38,13,0,0,40, >50K
34,7,0,0,30, <=50K
45,9,0,0,40, >50K
37,12,0,0,55, <=50K
21,9,0,0,40, <=50K
49,9,0,0,40, <=50K
24,9,0,0,40, <=50K
47,13,0,2258,40, >50K
20,10,0,0,24, <=50K
27,15,0,0,50, >50K
40,9,0,0,40, <=50K
19,10,0,0,30, <=50K
31,13,0,0,40, <=50K
43,9,0,1977,52, >50K
48,13,15024,0,50, >50K
64,9,7298,0,45, >50K
39,9,0,0,40, <=50K
50,9,0,0,40, <=50K
52,11,0,0,40, <=50K
44,14,0,0,45, <=50K
50,9,0,0,55, >50K
54,9,0,1887,65, >50K
17,6,0,0,35, <=50K
33,9,0,0,40, <=50K
28,6,0,0,40, <=50K
39,13,0,0,60, <=50K
33,11,0,0,40, <=50K
59,4,0,0,32, <=50K
74,2,0,0,15, <=50K
54,10,0,0,40, >50K
31,12,0,0,55, <=50K
31,10,0,0,40, <=50K
20,10,0,0,20, <=50K
54,14,0,1977,40, >50K
42,11,2407,0,40, <=50K
57,15,0,0,36, <=50K
49,9,0,0,40, <=50K
40,16,3103,0,40, >50K
19,9,0,0,30, <=50K
38,9,0,0,40, <=50K
39,9,0,0,42, >50K
43,12,7688,0,50, >50K
32,10,0,0,40, <=50K
57,13,0,0,40, <=50K
38,15,0,0,99, >50K
25,13,0,0,38, <=50K
40,13,0,0,45, <=50K
34,13,0,0,48, >50K
35,9,0,0,50, <=50K
53,10,0,0,34, <=50K
21,10,0,0,40, <=50K
43,13,0,0,40, <=50K
43,9,0,0,60, <=50K
22,11,0,0,35, <=50K
64,9,0,0,35, <=50K
19,8,0,0,28, <=50K
40,14,3325,0,40, <=50K
34,9,0,0,70, <=50K
46,9,0,0,40, <=50K
35,9,0,0,40, <=50K
32,10,0,0,60, <=50K
26,10,0,0,40, <=50K
25,9,0,0,40, <=50K
55,13,0,0,55, >50K
22,10,0,0,40, <=50K
29,10,0,0,20, <=50K
38,9,0,0,99, <=50K
55,10,0,0,35, <=50K
26,9,0,0,40, <=50K
34,13,0,0,60, <=50K
25,9,0,0,40, <=50K
39,9,4650,0,40, <=50K
18,7,0,0,25, <=50K
58,5,0,0,40, <=50K
34,11,0,0,40, <=50K
29,10,0,0,45, <=50K
49,16,0,0,50, >50K
38,13,0,0,35, <=50K
21,10,0,0,35, <=50K
28,13,0,0,40, >50K
42,10,0,0,40, >50K
29,12,0,0,60, <=50K
48,9,0,0,45, <=50K
40,13,0,0,40, <=50K
36,10,0,0,40, >50K
34,13,0,0,60, >50K
57,2,0,0,35, <=50K
24,5,0,0,40, <=50K
32,5,0,0,23, <=50K
18,9,0,0,48, <=50K
39,9,0,0,56, <=50K
39,7,0,0,40, <=50K
18,7,0,0,12, <=50K
20,10,0,0,40, <=50K
27,5,0,0,40, <=50K
54,6,0,0,40, <=50K
40,9,0,0,75, >50K
27,10,0,0,30, <=50K
27,9,0,0,40, <=50K
43,13,0,0,50, <=50K
22,13,0,0,40, <=50K
17,7,0,0,12, <=50K
37,12,0,0,50, >50K
49,6,4416,0,99, <=50K
33,11,0,0,40, <=50K
21,10,0,1602,10, <=50K
45,9,0,0,40, <=50K
33,9,0,0,40, <=50K
25,13,2829,0,60, <=50K
71,9,0,0,36, <=50K
23,13,0,0,45, <=50K
41,15,0,0,80, >50K
21,6,0,0,30, <=50K
47,9,0,0,20, <=50K
30,13,0,0,65, <=50K
40,10,0,0,40, <=50K
44,10,0,0,48, <=50K
50,14,0,1977,40, >50K
31,9,0,0,40, <=50K
68,9,0,0,24, <=50K
45,8,2407,0,50, <=50K
38,13,0,0,40, <=50K
78,7,0,0,10, <=50K
31,11,0,0,55, <=50K
39,9,0,0,40, <=50K
36,4,7298,0,45, >50K
46,14,0,0,50, <=50K
30,10,0,0,50, >50K
34,10,0,0,35, <=50K
30,9,0,0,35, <=50K
47,13,0,0,40, >50K
40,10,0,0,17, >50K
62,9,0,0,40, <=50K
44,9,0,0,70, <=50K
40,9,0,0,40, <=50K
20,10,0,0,40, <=50K
45,13,0,0,40, >50K
55,13,15024,0,42, >50K
51,9,0,0,40, <=50K
38,10,0,0,40, <=50K
49,14,0,0,40, >50K
49,13,15024,0,40, >50K
30,9,0,0,26, <=50K
20,10,0,0,40, <=50K
34,5,0,0,40, <=50K
42,9,0,0,40, <=50K
46,14,0,2415,65, >50K
43,13,0,0,40, >50K
62,9,0,0,38, <=50K
21,10,0,0,70, <=50K
58,2,0,0,40, <=50K
30,13,0,0,40, <=50K
37,9,0,0,70, <=50K
22,13,0,0,40, <=50K
64,5,0,0,38, <=50K
42,9,0,0,50, >50K
43,9,0,0,40, <=50K
34,10,0,0,40, <=50K
25,9,0,0,6, <=50K
21,10,0,0,40, <=50K
45,9,0,0,40, >50K
55,12,0,0,55, >50K
24,9,0,0,50, <=50K
70,10,0,0,35, <=50K
27,13,0,0,35, <=50K
34,10,0,0,40, <=50K
57,13,0,0,40, <=50K
37,9,0,0,40, <=50K
52,2,0,0,50, >50K
32,9,0,0,48, <=50K
42,11,0,0,40, <=50K
24,13,0,0,40, <=50K
50,9,0,0,40, <=50K
36,12,0,0,50, <=50K
42,9,0,0,40, <=50K
40,9,6849,0,38, <=50K
39,13,0,0,45, <=50K
51,13,0,1977,60, >50K
38,13,0,0,52, <=50K
18,9,0,0,40, <=50K
63,3,0,0,3, <=50K
50,14,15024,0,40, >50K
82,9,0,0,40, <=50K
33,9,0,0,45, <=50K
37,10,0,0,40, <=50K
24,9,0,0,40, <=50K
31,13,0,0,50, <=50K
59,9,0,0,40, <=50K
18,8,0,0,55, <=50K
47,10,0,0,40, <=50K
48,7,0,0,50, <=50K
27,13,0,0,33, <=50K
34,7,0,0,40, <=50K
50,11,0,0,84, <=50K
57,10,0,0,75, <=50K
60,9,0,0,40, <=50K
39,9,0,0,40, >50K
56,10,0,0,50, >50K
18,9,0,0,25, <=50K
26,12,0,0,75, <=50K
37,10,7298,0,40, >50K
20,9,0,0,30, <=50K
29,14,0,0,45, <=50K
30,9,0,0,52, <=50K
21,10,0,0,15, <=50K
24,10,0,0,40, <=50K
51,9,0,0,40, <=50K
31,9,0,0,40, <=50K
45,13,0,1977,40, >50K
36,10,0,0,40, <=50K
29,13,0,0,72, <=50K
20,9,0,0,35, <=50K
46,10,0,0,60, <=50K
44,9,0,0,45, <=50K
39,9,0,0,38, <=50K
39,13,0,0,55, <=50K
45,9,0,0,44, >50K
28,10,0,0,55, <=50K
44,10,0,0,35, <=50K
48,9,7298,0,38, >50K
27,9,0,0,70, <=50K
34,9,0,0,40, <=50K
35,9,0,0,40, <=50K
